"","Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"4624","Pancreas","GO:1904862","inhibitory synapse assembly","22/8692","29/18986",0.758620689655172,1.65706079311932,3.25381476154806,0.000966540049079509,0.00636404970587331,0.00419001496260047,"2561/64084/5364/23380/375323/266727/2564/10507/2559/7474/2567/266743/2555/64218/2558/55203/2566/2562/2554/2565/9746/2258",22
"4625","Pancreas","GO:0021766","hippocampus development","59/8692","95/18986",0.621052631578947,1.35656986460629,3.20148920930469,0.000977949551612844,0.00642595187918091,0.00423077062045414,"5629/166614/5802/3480/66000/4967/25987/3400/5914/2737/8941/29954/493/306/3361/9215/1021/7832/3065/23135/5728/585/2145/5048/4771/238/7101/84623/8648/1600/55054/84687/63827/1745/196500/4192/89780/51176/8195/10501/4204/6326/4760/157680/23035/4142/1812/7545/63974/5649/2932/7248/6716/2258/7080/84879/7515/4009/2018",59
"4626","Pancreas","GO:0055006","cardiac cell development","59/8692","95/18986",0.621052631578947,1.35656986460629,3.20148920930469,0.000977949551612844,0.00642595187918091,0.00423077062045414,"51676/5592/182/1906/8470/5629/7049/27086/406991/80206/221476/4851/9150/4624/376132/3670/70/4211/5339/4000/5997/4629/57538/5156/2626/10529/5465/5999/9215/7422/4892/1525/84700/9472/859/23363/657/3479/9794/6444/7528/88/4205/113622/10611/4089/144165/9868/27250/137814/2274/7373/10252/7273/6416/4669/2475/3624/4703",59
"4627","Pancreas","GO:0061008","hepaticobiliary system development","88/8692","150/18986",0.586666666666667,1.28146034667894,3.18010591417963,0.000990932530925805,0.00650458276710272,0.00428254026590661,"5106/23242/6195/4088/6928/2246/5629/4124/7049/57142/11231/51733/4851/10370/5727/80279/3280/1956/6670/2627/9076/5914/87178/23322/2267/1386/538/1374/54361/3482/7040/6662/5774/3720/445/1373/6648/570/3175/8452/1543/38/2356/8854/54206/595/8140/55959/7039/6927/3673/23705/5105/3142/84159/3249/5311/54903/26257/7494/5009/3184/4853/4233/4192/4838/55679/89780/2487/7124/25836/3651/26019/9104/23607/79810/55294/100/382/2002/3549/51599/3082/50/1361/4669/6426/79733",88
"4628","Pancreas","GO:0051651","maintenance of location in cell","126/8692","224/18986",0.5625,1.2286729176254,3.16353216078144,0.00100097439800026,0.006563766544264,0.00432150616392908,"3098/143678/56704/817/5587/5581/3270/845/5144/3708/23236/55187/22873/5788/7405/54923/55636/444/83860/5332/3064/4067/23515/3690/23345/288/51141/2815/25777/801/9168/2548/1756/51196/23353/57190/64714/1627/84959/5330/207/7040/1729/3709/309/79147/57338/5333/6262/84502/2316/2934/7114/287/6373/2185/6622/23007/129685/9472/23568/585/775/808/10142/5048/25/5311/54832/6653/406904/6376/57214/623/4923/2280/3954/6263/23411/477/25792/3309/2814/5336/81488/5335/3099/805/580/2829/65018/1812/5027/9001/5905/5331/7226/3932/27069/57584/55704/3073/25998/10959/9651/2516/5371/5552/81573/6014/57158/1236/85477/286527/5318/6375/1234/201140/356/6261/259266/6500/4669/10345/2281/5170",126
"4629","Pancreas","GO:0001890","placenta development","89/8692","152/18986",0.585526315789474,1.2789694698089,3.17307447545241,0.00101306715038412,0.00663626383056128,0.00436923751870671,"6692/8614/4216/58495/329/6768/3516/5155/56977/79977/9394/653/57448/10653/6696/4188/10370/3856/26259/655/3280/1956/9421/6670/10761/55870/207/10935/54583/5747/3880/5467/2263/89884/8846/7477/3696/2034/79805/1045/283/2885/1027/3294/6781/142/7421/23462/5311/1747/2693/3952/2624/8648/6788/1432/113026/2057/10049/5594/4853/6615/4838/84292/51176/677/405/64783/7026/8320/400629/430/639/3976/5743/1437/26528/1508/4435/10959/100/51738/7855/3491/7942/22846/8728/6789/79733",89
"4630","Pancreas","GO:0033555","multicellular organismal response to stress","60/8692","97/18986",0.618556701030928,1.35111798501762,3.1857195226907,0.00102867686087861,0.00673162771945103,0.00443202397384251,"4862/824/3350/2898/8622/150/2925/348980/5979/4842/57190/2131/64854/207/5025/6328/64856/9215/4761/6863/5582/153/5728/55515/2048/2788/1291/4914/4208/7101/7416/84918/2558/1394/644139/4192/477/8989/6198/7419/6335/4204/5179/596/1620/4929/162282/1812/2643/366/5649/84961/6505/5530/1977/5575/7349/1803/2475/6530",60
"4631","Pancreas","GO:0010883","regulation of lipid storage","37/8692","55/18986",0.672727272727273,1.46944316612977,3.2036913295008,0.0010500849970026,0.00685769793960885,0.0045150271138576,"1401/4023/10938/9619/3690/79068/1374/948/57104/80149/5465/5467/19/161247/51099/718/114882/32/3952/1149/4790/6720/23411/128486/3685/158219/440503/7124/10226/6721/222008/114885/55294/123/407040/9746/949",37
"4632","Pancreas","GO:0060425","lung morphogenesis","37/8692","55/18986",0.672727272727273,1.46944316612977,3.2036913295008,0.0010500849970026,0.00685769793960885,0.0045150271138576,"9231/284217/79977/4781/1605/3371/2255/2131/64399/6662/9620/8546/5595/10253/6469/2263/10413/7477/83931/28996/3845/7482/1499/7048/80004/1291/340419/5594/2294/4838/7124/157506/9241/3976/10252/7080/6664",37
"4633","Pancreas","GO:0045766","positive regulation of angiogenesis","108/8692","189/18986",0.571428571428571,1.24817566234962,3.15078593851711,0.00106434097162335,0.0069005627172304,0.00454324877583442,"8817/64094/2246/5587/8829/9314/3728/10298/7010/4086/57142/285/406991/388/7082/358/3670/6786/861/2022/3690/2627/23328/3576/8038/2626/306/80149/1990/3553/7422/1139/92140/3688/7423/65125/3696/2113/28996/3716/2185/79805/5315/7048/7474/7075/27161/9037/57608/51752/2321/718/6774/3346/26585/1524/2152/25/3687/2693/4914/406904/2624/6376/27329/7101/23576/5293/7015/4846/820/7494/23411/7098/4192/4838/204851/8877/2013/146850/3791/406913/5578/63923/5335/3099/6237/5579/3315/7052/3552/2303/7852/2041/5740/10800/147372/6667/51378/1893/1003/728/51738/407048/168667/4780/94/5170",108
"4634","Pancreas","GO:0010595","positive regulation of endothelial cell migration","79/8692","133/18986",0.593984962406015,1.29744575428447,3.16312561103482,0.00106492556818074,0.0069005627172304,0.00454324877583442,"8828/8817/2260/1950/64094/2246/5587/5155/5291/8829/1906/5629/3146/154796/9564/7010/7049/27086/54453/406991/388/9734/3690/8613/23328/5606/54828/10769/442891/7476/6868/207/306/7040/5025/80149/7422/183/406942/7114/2113/2185/7474/9037/57608/25960/406888/25/2624/5293/84913/4846/51564/9270/23411/4233/3791/406913/5578/5335/6237/3315/2324/2303/2625/9982/6678/301/5286/5743/147372/6667/284/51378/8823/9475/4780/949/5170",79
"4635","Pancreas","GO:0001780","neutrophil homeostasis","17/8692","21/18986",0.80952380952381,1.76824885499529,3.2367430422227,0.00106527436947244,0.0069005627172304,0.00454324877583442,"5291/3146/23657/51301/5142/83700/1435/10019/3707/5293/55113/338442/301/4522/558/4352/10461",17
"4636","Pancreas","GO:0048846","axon extension involved in axon guidance","17/8692","21/18986",0.80952380952381,1.76824885499529,3.2367430422227,0.00106527436947244,0.0069005627172304,0.00454324877583442,"91584/8828/6387/8829/214/7473/7422/7474/9037/6585/10371/89780/6259/6586/1826/6405/9353",17
"4637","Pancreas","GO:0061577","calcium ion transmembrane transport via high voltage-gated calcium channel","17/8692","21/18986",0.80952380952381,1.76824885499529,3.2367430422227,0.00106527436947244,0.0069005627172304,0.00454324877583442,"817/5144/406991/783/781/274/4842/130507/782/442901/5142/775/406904/784/59285/786/91404",17
"4638","Pancreas","GO:0090189","regulation of branching involved in ureteric bud morphogenesis","17/8692","21/18986",0.80952380952381,1.76824885499529,3.2367430422227,0.00106527436947244,0.0069005627172304,0.00454324877583442,"4070/7849/7040/6662/55366/10736/6495/7422/183/186/7482/30812/26585/9500/3217/9241/3975",17
"4639","Pancreas","GO:0099150","regulation of postsynaptic specialization assembly","17/8692","21/18986",0.80952380952381,1.76824885499529,3.2367430422227,0.00106527436947244,0.0069005627172304,0.00454324877583442,"6712/2260/5802/5789/2895/23229/2185/2596/25/94030/144165/347730/57622/3556/9419/9113/51225",17
"4640","Pancreas","GO:1902284","neuron projection extension involved in neuron projection guidance","17/8692","21/18986",0.80952380952381,1.76824885499529,3.2367430422227,0.00106527436947244,0.0069005627172304,0.00454324877583442,"91584/8828/6387/8829/214/7473/7422/7474/9037/6585/10371/89780/6259/6586/1826/6405/9353",17
"4641","Pancreas","GO:0033619","membrane protein proteolysis","42/8692","64/18986",0.65625,1.43345173722964,3.19168699062861,0.00106960643282751,0.00692161897886356,0.00455711196914323,"7077/25825/56963/351/101/1605/9860/150/5045/5979/8720/4627/6868/23555/7040/51429/4316/5774/56928/6093/3553/257364/23621/84888/121665/51752/4898/83464/5657/27316/5664/5588/7124/3458/162540/10098/5027/152503/81502/55486/26262/8728",42
"4642","Pancreas","GO:0003203","endocardial cushion morphogenesis","29/8692","41/18986",0.707317073170732,1.54499792351812,3.21005555599568,0.00107341339861548,0.00693223587400512,0.00456410200717804,"26508/3516/4087/653/4851/655/3670/90/2022/6092/6091/6662/140628/650/7048/11096/8642/23462/657/6591/4846/7042/6615/4487/4089/9241/324/4488/94",29
"4643","Pancreas","GO:0051954","positive regulation of amine transport","29/8692","41/18986",0.707317073170732,1.54499792351812,3.21005555599568,0.00107341339861548,0.00693223587400512,0.00456410200717804,"6387/6812/6857/18/6860/84062/2550/59272/22930/6804/3688/6558/81539/8140/5865/10991/9607/4923/3745/246213/6865/5021/7200/65018/5020/5027/552/156/6529",29
"4644","Pancreas","GO:0045580","regulation of T cell differentiation","109/8692","191/18986",0.570680628272251,1.24654192457167,3.14672925727913,0.00107761060765934,0.006952326501028,0.00457732943809459,"441478/57492/9580/8943/55626/604/3146/57630/57178/3718/23240/6597/4179/101/86/8456/406991/5788/4092/2064/114548/861/6461/6599/914/29117/5914/57864/149233/6777/84524/2737/6604/3600/1493/23476/10524/27177/2309/7040/2033/8546/80149/8876/6046/6469/6932/6603/3662/84433/7048/6595/7292/399/864/3707/5105/3142/1960/25/7704/1840/64115/196528/3965/2736/7480/6850/10125/7494/56253/865/64332/4192/79576/51176/64410/56603/146850/55193/3565/10538/9308/2175/1209/3659/3458/2177/940/3558/430/2625/639/5590/301/11221/4976/3594/969/100/6654/673/3606/3135/3549/3566/29102/8289/5678",109
"4645","Pancreas","GO:0007179","transforming growth factor beta receptor signaling pathway","139/8692","250/18986",0.556,1.21447491946618,3.13675902711982,0.00108244878976415,0.00697650780915465,0.00459325012500758,"4091/58495/6885/4088/3622/63976/93649/80139/57178/255743/57154/4086/4087/7049/6714/2662/2530/4052/406991/124857/1387/10370/4092/4053/5796/83891/2339/90/9518/2022/1001/2651/5829/6794/65997/2353/5045/56937/3694/283149/50515/57190/54778/51742/8425/55198/6868/64750/1281/8848/2331/7040/2033/25942/5747/5465/57045/79674/161742/642489/10253/3696/28996/650/2734/51701/7048/3175/64426/51341/51592/3065/54976/753/8200/10979/22938/8239/6774/859/200734/25805/406888/3621/142/64081/55612/9372/657/9392/6497/1149/2280/1278/7494/3693/3248/269/7042/2348/23411/9404/4838/406937/5300/58533/84312/8473/3309/3675/55756/4089/9315/64398/5926/9719/1601/6498/9113/8312/3725/26524/10755/1003/4435/114990/7043/5371/10252/56940/7080/652991/2615/5678/94/406994/58516/5170/6664",139
"4646","Pancreas","GO:0010837","regulation of keratinocyte proliferation","33/8692","48/18986",0.6875,1.50171134376438,3.19801547384895,0.00109270076880128,0.00702137040193594,0.00462278712482723,"58495/5587/5017/130120/406991/374/687/5727/5796/1001/26160/5068/2255/2263/2137/10413/7421/27152/6591/2810/1948/8573/4853/83481/4192/677/55081/7051/51098/64919/252983/406911/49860",33
"4647","Pancreas","GO:0061383","trabecula morphogenesis","33/8692","48/18986",0.6875,1.50171134376438,3.19801547384895,0.00109270076880128,0.00702137040193594,0.00462278712482723,"58495/3516/7010/653/7049/4851/655/55636/57493/2022/54583/7422/10507/7059/859/26585/23462/133522/657/7480/4313/2280/3084/7042/6422/9241/9510/2274/4488/6654/1901/54567/22904",33
"4648","Pancreas","GO:0072583","clathrin-dependent endocytosis","33/8692","48/18986",0.6875,1.50171134376438,3.19801547384895,0.00109270076880128,0.00702137040193594,0.00462278712482723,"9863/5291/22876/161/22848/160/9873/9892/8527/133308/54874/9829/163/1175/60682/1759/23149/55788/9026/3676/6457/115548/85439/821/6453/6614/23396/50618/1601/8301/11037/1213/84251",33
"4649","Pancreas","GO:0009135","purine nucleoside diphosphate metabolic process","70/8692","116/18986",0.603448275862069,1.31811653998127,3.15792907856861,0.00110282753875526,0.00707224072949265,0.0046562795460788,"3098/1740/351/83440/8870/51422/6714/3643/5236/9759/4967/26471/57521/205/8671/9611/5214/2645/26137/80201/54541/2033/79147/9414/260425/5465/84433/204/863/5208/5315/51341/221937/9583/6774/7167/3607/53343/5515/1291/84676/26289/3479/5562/8850/8573/954/2203/2023/55526/8473/3099/405/5224/3458/2584/1739/229/50808/5027/7345/5230/387712/256471/4354/5211/5209/6521/51085/2475",70
"4650","Pancreas","GO:0009179","purine ribonucleoside diphosphate metabolic process","70/8692","116/18986",0.603448275862069,1.31811653998127,3.15792907856861,0.00110282753875526,0.00707224072949265,0.0046562795460788,"3098/1740/351/83440/8870/51422/6714/3643/5236/9759/4967/26471/57521/205/8671/9611/5214/2645/26137/80201/54541/2033/79147/9414/260425/5465/84433/204/863/5208/5315/51341/221937/9583/6774/7167/3607/53343/5515/1291/84676/26289/3479/5562/8850/8573/954/2203/2023/55526/8473/3099/405/5224/3458/2584/1739/229/50808/5027/7345/5230/387712/256471/4354/5211/5209/6521/51085/2475",70
"4651","Pancreas","GO:0006650","glycerophospholipid metabolic process","161/8692","294/18986",0.547619047619048,1.19616834308505,3.11492633528328,0.00114556193324227,0.00733893530805861,0.00483186809838135,"8821/126969/57153/57217/11145/8525/151056/1119/5155/5291/23175/200879/3635/255189/3613/22876/3632/26090/824/114884/204962/114879/8871/5319/8897/1608/375775/80055/8395/27124/253558/23236/23446/10400/5408/7405/5288/9091/5332/54545/5297/1607/51227/51763/5154/123745/64924/80235/1622/51196/84188/5295/66036/171586/10162/30849/9896/9108/23682/5130/5330/8776/84302/10903/138429/8527/56895/376497/5333/145567/284161/80736/54675/26279/8898/9489/1103/253430/21/23007/117245/56894/51099/79143/283748/114882/5728/133121/100137049/137964/388121/3949/3707/54928/5305/5337/5048/129642/1606/3636/8398/2181/5293/2171/3631/132671/8443/8503/117283/64419/22863/132001/57605/5336/5335/80821/55326/2170/55697/3628/56261/222236/23659/4204/26751/27440/23396/50487/9468/9971/9488/83394/1133/5287/5286/30814/391013/5331/9791/3990/93183/5168/256987/7941/54979/9651/23167/84803/57110/23761/128869/140701/150763/79888/84879/55500/1040/8867/5277/4534/949",161
"4652","Pancreas","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","43/8692","66/18986",0.651515151515151,1.42310937260316,3.1640047378895,0.00116925790877095,0.00748325061613407,0.00492688358822117,"9024/120892/351/153090/55829/2081/666/54546/3708/5071/7186/317/90993/489/54431/100289255/79094/9709/9131/5366/8440/10018/27113/84216/84447/58515/7494/138065/23411/4217/7466/3651/596/10525/10595/7009/5770/4976/51060/5371/9451/7917/4690",43
"4653","Pancreas","GO:0031098","stress-activated protein kinase signaling cascade","38/8692","57/18986",0.666666666666667,1.45620493940788,3.16961601812862,0.00117272056701466,0.00749043076735914,0.00493161091475964,"6885/5599/4609/5478/5606/4281/5595/3551/9175/57551/51347/5608/2308/3489/1410/4077/10392/1432/64127/7042/11143/5594/4217/10550/10494/5052/388325/55872/3552/9506/23607/23008/11221/5603/51776/55801/5600/83605",38
"4654","Pancreas","GO:0031529","ruffle organization","38/8692","57/18986",0.666666666666667,1.45620493940788,3.16961601812862,0.00117272056701466,0.00749043076735914,0.00493161091475964,"23189/4070/23242/5217/23191/1464/83478/256764/64787/51474/51763/5962/29887/2059/54869/10312/22871/26228/55604/146206/3636/23603/51466/7168/23616/79574/55920/26751/83543/11037/382/1236/51225/1436/9842/51057/26084/2475",38
"4655","Pancreas","GO:0000132","establishment of mitotic spindle orientation","26/8692","36/18986",0.722222222222222,1.57755535102521,3.18722947291209,0.00118384599356798,0.00753142580401104,0.00495860156142371,"23291/3064/1639/10524/2255/5080/22919/4926/126353/10253/3688/2697/55755/84080/5048/5347/54820/79648/4085/55968/387755/162282/137886/26086/10252/54908",26
"4656","Pancreas","GO:0002068","glandular epithelial cell development","26/8692","36/18986",0.722222222222222,1.57755535102521,3.18722947291209,0.00118384599356798,0.00753142580401104,0.00495860156142371,"168620/653/51092/5914/5916/207/9575/5915/5080/5991/25803/1021/7474/3642/4821/137964/6009/4825/2624/406/654/2194/1000/7855/2932/5170",26
"4657","Pancreas","GO:0050931","pigment cell differentiation","26/8692","36/18986",0.722222222222222,1.57755535102521,3.18722947291209,0.00118384599356798,0.00753142580401104,0.00495860156142371,"8943/83938/8907/1908/7306/2737/56999/23682/5167/2767/6648/4254/63915/4208/283652/4286/5873/10981/388552/164/596/4948/4435/80070/8975/89781",26
"4658","Pancreas","GO:1905606","regulation of presynapse assembly","26/8692","36/18986",0.722222222222222,1.57755535102521,3.18722947291209,0.00118384599356798,0.00753142580401104,0.00495860156142371,"10160/84628/2239/351/114798/152404/2895/7476/347731/266727/79414/8321/6622/22943/1949/94030/9378/89780/26280/139065/84631/347730/3556/382/9746/145581",26
"4659","Pancreas","GO:0009746","response to hexose","119/8692","211/18986",0.563981042654028,1.23190797006781,3.11271964688102,0.00119362589405683,0.00757960177563575,0.0049903200506365,"9024/2696/415116/10723/5106/4088/6928/5581/5076/55829/2081/6833/3480/4087/6597/50507/285/51092/23516/6810/8431/8622/4041/222546/4023/55638/150/846/10497/57521/5068/2695/5799/1293/1080/54795/2645/1285/10524/2309/26137/5122/2626/2729/7040/5080/1636/8609/25942/5465/93/133308/83667/8938/7074/6934/55107/2137/10804/2185/5208/2998/8111/5798/4821/169026/5894/1027/5105/26056/26291/1946/4825/6514/8398/387597/9462/111/389692/5176/5562/7494/1958/10628/6720/6518/3745/51714/6198/8473/7776/5579/4884/7124/6844/3651/130399/4760/4089/114131/9971/80010/5743/100302135/22841/100507043/114/2030/7447/51738/5211/5530/252983/388581/51085/1361/3172/8891/2281",119
"4660","Pancreas","GO:0033135","regulation of peptidyl-serine phosphorylation","49/8692","77/18986",0.636363636363636,1.39001380579844,3.15111417847179,0.00119378727966263,0.00757960177563575,0.0049903200506365,"351/22876/5217/3270/5144/4092/57600/1956/51763/57521/1756/4842/57731/9647/207/1647/96459/10253/10459/6622/79109/64324/22943/5728/154043/5894/10142/2074/85456/89780/5058/7124/3458/117854/65018/10178/3976/5008/5743/9113/8312/673/29110/4916/6789/7037/51085/406994/4690",49
"4661","Pancreas","GO:0043270","positive regulation of monoatomic ion transport","121/8692","215/18986",0.562790697674419,1.22930789070945,3.10718850954959,0.00121323433859576,0.00769544079981456,0.00506658709237791,"3784/65268/4638/162514/54997/6387/5155/1906/51393/9914/3747/776/6833/5319/3958/11261/5533/1272/406991/5023/783/1908/134/27347/444/6786/150/3064/9456/57620/846/288/3759/801/1756/196527/4842/1080/815/6548/55800/207/51083/3757/5025/481/2902/2316/7114/81/287/6373/81671/2257/6622/9747/9472/3799/154043/486/808/10142/1128/6781/25/9368/5349/10768/2048/5311/84876/3952/406904/9465/6376/57214/623/5174/4923/100507537/6769/490/8573/3783/23237/784/6865/84766/6000/483/10063/88/5335/23171/7466/805/2864/3458/6532/1739/6331/1812/5027/9001/5028/5649/7225/3753/6330/57165/5530/57158/2258/2273/5318/6375/7349/84334/53827/10345/5170",121
"4662","Pancreas","GO:0003148","outflow tract septum morphogenesis","20/8692","26/18986",0.769230769230769,1.68023646854756,3.18933762644242,0.00123077878009587,0.00775293719745432,0.00510444203970553,"4091/10512/8828/8829/55742/3670/2022/2627/5914/23414/6092/6091/5915/2263/7048/657/7042/4089/4488/6899",20
"4663","Pancreas","GO:0010460","positive regulation of heart rate","20/8692","26/18986",0.769230769230769,1.68023646854756,3.18933762644242,0.00123077878009587,0.00775293719745432,0.00510444203970553,"3784/1907/1906/3270/5144/1908/54795/55800/5999/6262/153/6870/406904/7168/488/2643/5770/552/6505/100",20
"4664","Pancreas","GO:0032878","regulation of establishment or maintenance of cell polarity","20/8692","26/18986",0.769230769230769,1.68023646854756,3.18933762644242,0.00123077878009587,0.00775293719745432,0.00510444203970553,"3993/23189/26030/51571/7010/10565/5908/6093/2934/81704/25/22902/27/2625/162282/1003/253260/9750/9475/51057",20
"4665","Pancreas","GO:0048011","neurotrophin TRK receptor signaling pathway","20/8692","26/18986",0.769230769230769,1.68023646854756,3.18933762644242,0.00123077878009587,0.00775293719745432,0.00510444203970553,"23191/9564/66000/6714/4692/55816/54541/10253/183/186/23390/5894/4914/84335/9001/23607/118813/6654/26999/10252",20
"4666","Pancreas","GO:0050927","positive regulation of positive chemotaxis","20/8692","26/18986",0.769230769230769,1.68023646854756,3.18933762644242,0.00123077878009587,0.00775293719745432,0.00510444203970553,"4088/6387/3603/9048/846/3576/2255/1233/7422/7423/3673/2152/2150/3791/7857/1012/566/1901/4916/2155",20
"4667","Pancreas","GO:0051894","positive regulation of focal adhesion assembly","20/8692","26/18986",0.769230769230769,1.68023646854756,3.18933762644242,0.00123077878009587,0.00775293719745432,0.00510444203970553,"4088/8829/7010/6281/9448/1307/54361/9647/3987/6093/7422/342184/5795/10979/25/9270/6385/3791/6422/7248",20
"4668","Pancreas","GO:0099149","regulation of postsynaptic neurotransmitter receptor internalization","20/8692","26/18986",0.769230769230769,1.68023646854756,3.18933762644242,0.00123077878009587,0.00775293719745432,0.00510444203970553,"55182/1902/3690/23345/55061/8650/84896/160622/868/3092/51760/4983/3208/1948/3084/23237/55697/9135/23513/23154",20
"4669","Pancreas","GO:0030730","sequestering of triglyceride","15/8692","18/18986",0.833333333333333,1.82025617425986,3.19924918347371,0.00123711288409933,0.00776227691983892,0.00511059120232158,"4023/57104/5167/5465/3553/161247/51099/114882/1149/128486/440503/7124/10226/114885/123",15
"4670","Pancreas","GO:0042339","keratan sulfate metabolic process","15/8692","18/18986",0.833333333333333,1.82025617425986,3.19924918347371,0.00123711288409933,0.00776227691983892,0.00511059120232158,"6482/2799/93010/10331/10402/4166/8534/10678/6487/11041/6484/6483/11046/23563/8702",15
"4671","Pancreas","GO:0090190","positive regulation of branching involved in ureteric bud morphogenesis","15/8692","18/18986",0.833333333333333,1.82025617425986,3.19924918347371,0.00123711288409933,0.00776227691983892,0.00511059120232158,"7849/7040/6662/55366/6495/7422/183/186/7482/30812/26585/9500/3217/9241/3975",15
"4672","Pancreas","GO:1903729","regulation of plasma membrane organization","15/8692","18/18986",0.833333333333333,1.82025617425986,3.19924918347371,0.00123711288409933,0.00776227691983892,0.00511059120232158,"1785/5205/79400/6281/5580/7518/4627/302/51100/2934/50807/840/79026/57194/356",15
"4673","Pancreas","GO:0044331","cell-cell adhesion mediated by cadherin","34/8692","50/18986",0.68,1.48532903819604,3.15754998357593,0.00124603890686157,0.00778525812493718,0.00512572175561242,"4072/999/168620/64405/1016/7082/4851/1001/144100/54825/1500/1015/9647/222256/7422/10459/28316/7474/1004/4301/1008/10076/28513/89780/1005/340533/654/60437/23607/1012/1000/1003/1010/8728",34
"4674","Pancreas","GO:0047496","vesicle transport along microtubule","34/8692","50/18986",0.68,1.48532903819604,3.15754998357593,0.00124603890686157,0.00778525812493718,0.00512572175561242,"4133/8943/9371/23303/22906/146439/23291/547/55638/3064/84062/30850/6794/10239/8546/1780/63915/3799/63971/80208/79443/5048/54820/10125/23557/118426/388552/4204/9001/5590/92558/66008/23095/80128",34
"4675","Pancreas","GO:0043123","positive regulation of canonical NF-kappaB signal transduction","125/8692","223/18986",0.560538116591928,1.22438756116134,3.09722779580948,0.00124896553000889,0.00778525812493718,0.00512572175561242,"51523/81603/57153/4057/329/6885/10758/5587/1906/5581/153090/27032/10725/57161/1665/7334/6737/10616/222643/11214/79092/5071/124583/7186/1902/23291/5988/79971/7335/79155/23636/9218/10769/23476/1894/948/60401/9516/7040/3987/1491/4919/8915/3553/3551/7422/148022/2316/55504/84433/92140/4055/2697/23390/51246/54602/7132/57708/7189/4215/10392/80762/331/843/6774/23118/134728/29775/142/1524/25/7188/10783/6376/3965/5966/6398/54503/2280/330/64127/53840/8743/7098/2150/8454/10537/9966/8772/5579/3552/7124/117854/7706/5617/51704/4142/65018/55223/92610/10913/8717/389/54862/3656/55128/3654/1896/26057/24138/1893/1653/8517/10342/51135/29110/57449/6285/1236/5536/7037/80833/356/57506/22954",125
"4676","Pancreas","GO:0002431","Fc receptor mediated stimulatory signaling pathway","23/8692","31/18986",0.741935483870968,1.62061517450232,3.17771116833516,0.00125050708631803,0.00778525812493718,0.00512572175561242,"5581/6714/7410/5580/5788/4067/27342/196051/55198/5747/10451/5795/64005/25/8398/6850/2534/5058/8013/3984/10666/7525/961",23
"4677","Pancreas","GO:0008209","androgen metabolic process","23/8692","31/18986",0.741935483870968,1.62061517450232,3.17771116833516,0.00125050708631803,0.00778525812493718,0.00512572175561242,"6696/25976/3028/54361/8879/1576/6469/8630/1586/3294/3295/1588/2099/10170/7364/3293/51170/9486/3283/6716/79644/51478/3624",23
"4678","Pancreas","GO:0014047","glutamate secretion","23/8692","31/18986",0.741935483870968,1.62061517450232,3.17771116833516,0.00125050708631803,0.00778525812493718,0.00512572175561242,"5592/6833/6812/134/6860/84062/2550/3764/22930/4915/54407/2697/6622/3775/2917/4923/320/196500/7200/5027/552/10755/3776",23
"4679","Pancreas","GO:0036010","protein localization to endosome","23/8692","31/18986",0.741935483870968,1.62061517450232,3.17771116833516,0.00125050708631803,0.00778525812493718,0.00512572175561242,"1950/8829/11252/5962/4289/85377/7422/54472/55207/4771/4478/6653/4248/81926/51104/55754/11021/387680/58489/23513/7430/382/9475",23
"4680","Pancreas","GO:0099625","ventricular cardiac muscle cell membrane repolarization","23/8692","31/18986",0.741935483870968,1.62061517450232,3.17771116833516,0.00125050708631803,0.00778525812493718,0.00512572175561242,"3784/23704/388591/781/3764/4842/2702/3760/3757/3762/2697/287/3752/859/10142/406904/10008/9948/1739/6331/3753/6330/6640",23
"4681","Pancreas","GO:0001662","behavioral fear response","30/8692","43/18986",0.697674418604651,1.52393540170593,3.16053547940143,0.0012623945892825,0.00785162815491547,0.00516941899738925,"4862/3350/2898/8622/2925/64854/9215/4761/55515/2048/2788/4208/7101/7416/2558/4192/477/6198/7419/4204/5179/596/1620/162282/1812/84961/6505/1977/7349/1803",30
"4682","Pancreas","GO:0001889","liver development","86/8692","147/18986",0.585034013605442,1.2778941305008,3.1080084859561,0.00126375491675673,0.00785245773518744,0.00516996518321634,"5106/23242/6195/4088/6928/2246/5629/4124/7049/57142/11231/51733/4851/10370/5727/80279/3280/1956/6670/2627/9076/5914/87178/23322/2267/1386/538/1374/54361/3482/7040/6662/5774/3720/445/1373/6648/570/3175/8452/1543/38/2356/8854/54206/595/8140/55959/7039/6927/3673/23705/5105/3142/84159/3249/5311/26257/7494/5009/3184/4853/4233/4192/4838/55679/89780/2487/7124/3651/26019/9104/23607/79810/55294/100/382/2002/3549/51599/3082/50/1361/4669/6426/79733",86
